DID,Country,Account,Per Minute Cost(USD),Initial Increment,Increment,Setup Fee(USD),Monthly Fee(USD),Call Type,Destination,Status,Modified Date,Is Purchased?
524499950882,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950883,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950884,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950885,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950886,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950887,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950888,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950889,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950890,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950891,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950892,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950893,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950894,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950895,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950896,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950897,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950898,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950899,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950900,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950901,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950902,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950903,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950904,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950905,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950906,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950907,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950908,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950909,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950910,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950911,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950912,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950913,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950914,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950915,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950916,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950917,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950918,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950919,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950920,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950921,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950922,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950923,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950924,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950925,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950926,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950927,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950928,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950929,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950930,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950931,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950932,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950933,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950934,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950935,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950936,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950937,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950938,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950939,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950940,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950941,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950942,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950943,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950944,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950945,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950946,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950947,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950948,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950949,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950950,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950951,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950952,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950953,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950954,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950955,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950956,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950957,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950958,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950959,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950960,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950961,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950962,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950963,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950964,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950965,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950966,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950967,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950968,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950969,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950970,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950971,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950972,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950973,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950974,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950975,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950976,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950977,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950978,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950979,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950980,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950981,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950982,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950983,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950984,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950985,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950986,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950987,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950988,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950989,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950990,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950991,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950992,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950993,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950994,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950995,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950996,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950997,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950998,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
524499950999,MEXICO,,0,60,60,2,1,DID@IP/URL,,Active,31/03/2025 12:01,
